DATE,TICKER,rate,CPct_Chg
2004-03-18,DTB3,0.92,3.650793650793651e-05
2004-03-19,DTB3,0.92,3.650793650793651e-05
2004-03-22,DTB3,0.94,3.7301587301587294e-05
2004-03-23,DTB3,0.93,3.690476190476191e-05
2004-03-24,DTB3,0.92,3.650793650793651e-05
2004-03-25,DTB3,0.92,3.650793650793651e-05
2004-03-26,DTB3,0.93,3.690476190476191e-05
2004-03-29,DTB3,0.95,3.76984126984127e-05
2004-03-30,DTB3,0.94,3.7301587301587294e-05
2004-03-31,DTB3,0.93,3.690476190476191e-05
2004-04-01,DTB3,0.92,3.650793650793651e-05
2004-04-02,DTB3,0.93,3.690476190476191e-05
2004-04-05,DTB3,0.93,3.690476190476191e-05
2004-04-06,DTB3,0.92,3.650793650793651e-05
2004-04-07,DTB3,0.93,3.690476190476191e-05
2004-04-08,DTB3,0.92,3.650793650793651e-05
2004-04-09,DTB3,,
2004-04-12,DTB3,0.93,3.690476190476191e-05
2004-04-13,DTB3,0.93,3.690476190476191e-05
2004-04-14,DTB3,0.94,3.7301587301587294e-05
2004-04-15,DTB3,0.93,3.690476190476191e-05
2004-04-16,DTB3,0.92,3.650793650793651e-05
2004-04-19,DTB3,0.95,3.76984126984127e-05
2004-04-20,DTB3,0.96,3.809523809523809e-05
2004-04-21,DTB3,0.98,3.888888888888889e-05
2004-04-22,DTB3,0.95,3.76984126984127e-05
2004-04-23,DTB3,0.96,3.809523809523809e-05
2004-04-26,DTB3,0.98,3.888888888888889e-05
2004-04-27,DTB3,0.97,3.849206349206349e-05
2004-04-28,DTB3,0.96,3.809523809523809e-05
2004-04-29,DTB3,0.95,3.76984126984127e-05
2004-04-30,DTB3,0.96,3.809523809523809e-05
2004-05-03,DTB3,0.99,3.928571428571428e-05
2004-05-04,DTB3,0.99,3.928571428571428e-05
2004-05-05,DTB3,0.97,3.849206349206349e-05
2004-05-06,DTB3,0.98,3.888888888888889e-05
2004-05-07,DTB3,1.05,4.166666666666667e-05
2004-05-10,DTB3,1.07,4.2460317460317464e-05
2004-05-11,DTB3,1.04,4.1269841269841266e-05
2004-05-12,DTB3,1.02,4.047619047619048e-05
2004-05-13,DTB3,0.98,3.888888888888889e-05
2004-05-14,DTB3,0.97,3.849206349206349e-05
2004-05-17,DTB3,1.05,4.166666666666667e-05
2004-05-18,DTB3,1.04,4.1269841269841266e-05
2004-05-19,DTB3,1.02,4.047619047619048e-05
2004-05-20,DTB3,1.01,4.0079365079365075e-05
2004-05-21,DTB3,1.01,4.0079365079365075e-05
2004-05-24,DTB3,1.06,4.2063492063492065e-05
2004-05-25,DTB3,1.06,4.2063492063492065e-05
2004-05-26,DTB3,1.06,4.2063492063492065e-05
2004-05-27,DTB3,1.04,4.1269841269841266e-05
2004-05-28,DTB3,1.06,4.2063492063492065e-05
2004-05-31,DTB3,,
2004-06-01,DTB3,1.15,4.563492063492063e-05
2004-06-02,DTB3,1.15,4.563492063492063e-05
2004-06-03,DTB3,1.15,4.563492063492063e-05
2004-06-04,DTB3,1.18,4.682539682539682e-05
2004-06-07,DTB3,1.23,4.880952380952381e-05
2004-06-08,DTB3,1.25,4.96031746031746e-05
2004-06-09,DTB3,1.25,4.96031746031746e-05
2004-06-10,DTB3,1.27,5.0396825396825395e-05
2004-06-11,DTB3,,
2004-06-14,DTB3,1.4,5.555555555555555e-05
2004-06-15,DTB3,1.32,5.238095238095238e-05
2004-06-16,DTB3,1.28,5.0793650793650794e-05
2004-06-17,DTB3,1.25,4.96031746031746e-05
2004-06-18,DTB3,1.26,5e-05
2004-06-21,DTB3,1.32,5.238095238095238e-05
2004-06-22,DTB3,1.3,5.158730158730159e-05
2004-06-23,DTB3,1.27,5.0396825396825395e-05
2004-06-24,DTB3,1.26,5e-05
2004-06-25,DTB3,1.28,5.0793650793650794e-05
2004-06-28,DTB3,1.36,5.3968253968253975e-05
2004-06-29,DTB3,1.36,5.3968253968253975e-05
2004-06-30,DTB3,1.31,5.1984126984126985e-05
2004-07-01,DTB3,1.2,4.761904761904762e-05
2004-07-02,DTB3,1.27,5.0396825396825395e-05
2004-07-05,DTB3,,
2004-07-06,DTB3,1.32,5.238095238095238e-05
2004-07-07,DTB3,1.28,5.0793650793650794e-05
2004-07-08,DTB3,1.25,4.96031746031746e-05
2004-07-09,DTB3,1.25,4.96031746031746e-05
2004-07-12,DTB3,1.32,5.238095238095238e-05
2004-07-13,DTB3,1.32,5.238095238095238e-05
2004-07-14,DTB3,1.32,5.238095238095238e-05
2004-07-15,DTB3,1.32,5.238095238095238e-05
2004-07-16,DTB3,1.32,5.238095238095238e-05
2004-07-19,DTB3,1.33,5.2777777777777784e-05
2004-07-20,DTB3,1.34,5.3174603174603176e-05
2004-07-21,DTB3,1.33,5.2777777777777784e-05
2004-07-22,DTB3,1.34,5.3174603174603176e-05
2004-07-23,DTB3,1.35,5.3571428571428575e-05
2004-07-26,DTB3,1.43,5.674603174603175e-05
2004-07-27,DTB3,1.44,5.714285714285714e-05
2004-07-28,DTB3,1.43,5.674603174603175e-05
2004-07-29,DTB3,1.42,5.634920634920634e-05
2004-07-30,DTB3,1.42,5.634920634920634e-05
2004-08-02,DTB3,1.48,5.873015873015873e-05
2004-08-03,DTB3,1.46,5.793650793650794e-05
2004-08-04,DTB3,1.46,5.793650793650794e-05
2004-08-05,DTB3,1.45,5.7539682539682534e-05
2004-08-06,DTB3,1.41,5.595238095238095e-05
2004-08-09,DTB3,1.49,5.9126984126984124e-05
2004-08-10,DTB3,1.48,5.873015873015873e-05
2004-08-11,DTB3,1.42,5.634920634920634e-05
2004-08-12,DTB3,1.41,5.595238095238095e-05
2004-08-13,DTB3,1.41,5.595238095238095e-05
2004-08-16,DTB3,1.47,5.833333333333333e-05
2004-08-17,DTB3,1.46,5.793650793650794e-05
2004-08-18,DTB3,1.46,5.793650793650794e-05
2004-08-19,DTB3,1.45,5.7539682539682534e-05
2004-08-20,DTB3,1.46,5.793650793650794e-05
2004-08-23,DTB3,1.52,6.0317460317460316e-05
2004-08-24,DTB3,1.52,6.0317460317460316e-05
2004-08-25,DTB3,1.52,6.0317460317460316e-05
2004-08-26,DTB3,1.52,6.0317460317460316e-05
2004-08-27,DTB3,1.53,6.071428571428572e-05
2004-08-30,DTB3,1.59,6.30952380952381e-05
2004-08-31,DTB3,1.57,6.230158730158731e-05
2004-09-01,DTB3,1.55,6.150793650793651e-05
2004-09-02,DTB3,1.57,6.230158730158731e-05
2004-09-03,DTB3,1.62,6.42857142857143e-05
2004-09-06,DTB3,,
2004-09-07,DTB3,1.64,6.507936507936507e-05
2004-09-08,DTB3,1.62,6.42857142857143e-05
2004-09-09,DTB3,1.61,6.388888888888888e-05
2004-09-10,DTB3,1.63,6.468253968253968e-05
2004-09-13,DTB3,1.64,6.507936507936507e-05
2004-09-14,DTB3,1.63,6.468253968253968e-05
2004-09-15,DTB3,1.64,6.507936507936507e-05
2004-09-16,DTB3,1.64,6.507936507936507e-05
2004-09-17,DTB3,1.68,6.666666666666666e-05
2004-09-20,DTB3,1.7,6.746031746031747e-05
2004-09-21,DTB3,1.69,6.706349206349206e-05
2004-09-22,DTB3,1.68,6.666666666666666e-05
2004-09-23,DTB3,1.69,6.706349206349206e-05
2004-09-24,DTB3,1.7,6.746031746031747e-05
2004-09-27,DTB3,1.72,6.825396825396825e-05
2004-09-28,DTB3,1.69,6.706349206349206e-05
2004-09-29,DTB3,1.69,6.706349206349206e-05
2004-09-30,DTB3,1.68,6.666666666666666e-05
2004-10-01,DTB3,1.67,6.626984126984126e-05
2004-10-04,DTB3,1.69,6.706349206349206e-05
2004-10-05,DTB3,1.68,6.666666666666666e-05
2004-10-06,DTB3,1.68,6.666666666666666e-05
2004-10-07,DTB3,1.67,6.626984126984126e-05
2004-10-08,DTB3,1.67,6.626984126984126e-05
2004-10-11,DTB3,,
2004-10-12,DTB3,1.69,6.706349206349206e-05
2004-10-13,DTB3,1.69,6.706349206349206e-05
2004-10-14,DTB3,1.71,6.785714285714286e-05
2004-10-15,DTB3,1.72,6.825396825396825e-05
2004-10-18,DTB3,1.78,7.063492063492064e-05
2004-10-19,DTB3,1.79,7.103174603174603e-05
2004-10-20,DTB3,1.79,7.103174603174603e-05
2004-10-21,DTB3,1.81,7.182539682539683e-05
2004-10-22,DTB3,1.81,7.182539682539683e-05
2004-10-25,DTB3,1.87,7.420634920634921e-05
2004-10-26,DTB3,1.88,7.460317460317459e-05
2004-10-27,DTB3,1.88,7.460317460317459e-05
2004-10-28,DTB3,1.87,7.420634920634921e-05
2004-10-29,DTB3,1.87,7.420634920634921e-05
2004-11-01,DTB3,1.96,7.777777777777778e-05
2004-11-02,DTB3,1.94,7.698412698412698e-05
2004-11-03,DTB3,1.92,7.619047619047618e-05
2004-11-04,DTB3,1.94,7.698412698412698e-05
2004-11-05,DTB3,1.99,7.896825396825397e-05
2004-11-08,DTB3,2.04,8.095238095238096e-05
2004-11-09,DTB3,2.04,8.095238095238096e-05
2004-11-10,DTB3,2.04,8.095238095238096e-05
2004-11-11,DTB3,,
2004-11-12,DTB3,2.04,8.095238095238096e-05
2004-11-15,DTB3,2.09,8.293650793650792e-05
2004-11-16,DTB3,2.1,8.333333333333334e-05
2004-11-17,DTB3,2.09,8.293650793650792e-05
2004-11-18,DTB3,2.09,8.293650793650792e-05
2004-11-19,DTB3,2.1,8.333333333333334e-05
2004-11-22,DTB3,2.16,8.571428571428571e-05
2004-11-23,DTB3,2.15,8.53174603174603e-05
2004-11-24,DTB3,2.14,8.492063492063493e-05
2004-11-25,DTB3,,
2004-11-26,DTB3,2.16,8.571428571428571e-05
2004-11-29,DTB3,2.2,8.730158730158731e-05
2004-11-30,DTB3,2.19,8.69047619047619e-05
2004-12-01,DTB3,2.18,8.650793650793651e-05
2004-12-02,DTB3,2.18,8.650793650793651e-05
2004-12-03,DTB3,2.17,8.611111111111112e-05
2004-12-06,DTB3,2.22,8.80952380952381e-05
2004-12-07,DTB3,2.21,8.769841269841269e-05
2004-12-08,DTB3,2.2,8.730158730158731e-05
2004-12-09,DTB3,2.2,8.730158730158731e-05
2004-12-10,DTB3,2.21,8.769841269841269e-05
2004-12-13,DTB3,2.21,8.769841269841269e-05
2004-12-14,DTB3,2.18,8.650793650793651e-05
2004-12-15,DTB3,2.17,8.611111111111112e-05
2004-12-16,DTB3,2.16,8.571428571428571e-05
2004-12-17,DTB3,2.16,8.571428571428571e-05
2004-12-20,DTB3,2.19,8.69047619047619e-05
2004-12-21,DTB3,2.17,8.611111111111112e-05
2004-12-22,DTB3,2.15,8.53174603174603e-05
2004-12-23,DTB3,2.15,8.53174603174603e-05
2004-12-24,DTB3,,
2004-12-27,DTB3,2.24,8.88888888888889e-05
2004-12-28,DTB3,2.22,8.80952380952381e-05
2004-12-29,DTB3,2.19,8.69047619047619e-05
2004-12-30,DTB3,2.18,8.650793650793651e-05
2004-12-31,DTB3,2.18,8.650793650793651e-05
2005-01-03,DTB3,2.29,9.087301587301587e-05
2005-01-04,DTB3,2.3,9.126984126984126e-05
2005-01-05,DTB3,2.29,9.087301587301587e-05
2005-01-06,DTB3,2.27,9.007936507936508e-05
2005-01-07,DTB3,2.28,9.047619047619046e-05
2005-01-10,DTB3,2.33,9.246031746031747e-05
2005-01-11,DTB3,2.31,9.166666666666667e-05
2005-01-12,DTB3,2.3,9.126984126984126e-05
2005-01-13,DTB3,2.31,9.166666666666667e-05
2005-01-14,DTB3,2.32,9.206349206349206e-05
2005-01-17,DTB3,,
2005-01-18,DTB3,2.36,9.365079365079364e-05
2005-01-19,DTB3,2.33,9.246031746031747e-05
2005-01-20,DTB3,2.31,9.166666666666667e-05
2005-01-21,DTB3,2.31,9.166666666666667e-05
2005-01-24,DTB3,2.34,9.285714285714285e-05
2005-01-25,DTB3,2.36,9.365079365079364e-05
2005-01-26,DTB3,2.37,9.404761904761906e-05
2005-01-27,DTB3,2.4,9.523809523809524e-05
2005-01-28,DTB3,2.41,9.563492063492063e-05
2005-01-31,DTB3,2.48,9.841269841269841e-05
2005-02-01,DTB3,2.47,9.801587301587303e-05
2005-02-02,DTB3,2.47,9.801587301587303e-05
2005-02-03,DTB3,2.44,9.682539682539682e-05
2005-02-04,DTB3,2.43,9.642857142857143e-05
2005-02-07,DTB3,2.48,9.841269841269841e-05
2005-02-08,DTB3,2.48,9.841269841269841e-05
2005-02-09,DTB3,2.47,9.801587301587303e-05
2005-02-10,DTB3,2.47,9.801587301587303e-05
2005-02-11,DTB3,2.5,9.92063492063492e-05
2005-02-14,DTB3,2.55,0.00010119047619047618
2005-02-15,DTB3,2.55,0.00010119047619047618
2005-02-16,DTB3,2.53,0.0001003968253968254
2005-02-17,DTB3,2.53,0.0001003968253968254
2005-02-18,DTB3,2.56,0.00010158730158730159
2005-02-21,DTB3,,
2005-02-22,DTB3,2.63,0.00010436507936507936
2005-02-23,DTB3,2.63,0.00010436507936507936
2005-02-24,DTB3,2.64,0.00010476190476190476
2005-02-25,DTB3,2.69,0.00010674603174603174
2005-02-28,DTB3,2.72,0.00010793650793650795
2005-03-01,DTB3,2.7,0.00010714285714285715
2005-03-02,DTB3,2.68,0.00010634920634920635
2005-03-03,DTB3,2.7,0.00010714285714285715
2005-03-04,DTB3,2.7,0.00010714285714285715
2005-03-07,DTB3,2.71,0.00010753968253968253
2005-03-08,DTB3,2.7,0.00010714285714285715
2005-03-09,DTB3,2.7,0.00010714285714285715
2005-03-10,DTB3,2.69,0.00010674603174603174
2005-03-11,DTB3,2.7,0.00010714285714285715
2005-03-14,DTB3,2.75,0.00010912698412698413
2005-03-15,DTB3,2.75,0.00010912698412698413
2005-03-16,DTB3,2.74,0.00010873015873015873
2005-03-17,DTB3,2.73,0.00010833333333333334
2005-03-18,DTB3,2.75,0.00010912698412698413
2005-03-21,DTB3,2.8,0.0001111111111111111
2005-03-22,DTB3,2.83,0.00011230158730158731
2005-03-23,DTB3,2.77,0.00010992063492063491
2005-03-24,DTB3,2.78,0.0001103174603174603
2005-03-25,DTB3,,
2005-03-28,DTB3,2.79,0.00011071428571428572
2005-03-29,DTB3,2.78,0.0001103174603174603
2005-03-30,DTB3,2.77,0.00010992063492063491
2005-03-31,DTB3,2.73,0.00010833333333333334
2005-04-01,DTB3,2.74,0.00010873015873015873
2005-04-04,DTB3,2.75,0.00010912698412698413
2005-04-05,DTB3,2.74,0.00010873015873015873
2005-04-06,DTB3,2.71,0.00010753968253968253
2005-04-07,DTB3,2.71,0.00010753968253968253
2005-04-08,DTB3,2.73,0.00010833333333333334
2005-04-11,DTB3,2.71,0.00010753968253968253
2005-04-12,DTB3,2.71,0.00010753968253968253
2005-04-13,DTB3,2.72,0.00010793650793650795
2005-04-14,DTB3,2.72,0.00010793650793650795
2005-04-15,DTB3,2.73,0.00010833333333333334
2005-04-18,DTB3,2.85,0.0001130952380952381
2005-04-19,DTB3,2.85,0.0001130952380952381
2005-04-20,DTB3,2.81,0.00011150793650793651
2005-04-21,DTB3,2.82,0.0001119047619047619
2005-04-22,DTB3,2.87,0.00011388888888888889
2005-04-25,DTB3,2.88,0.00011428571428571428
2005-04-26,DTB3,2.86,0.0001134920634920635
2005-04-27,DTB3,2.83,0.00011230158730158731
2005-04-28,DTB3,2.82,0.0001119047619047619
2005-04-29,DTB3,2.84,0.00011269841269841269
2005-05-02,DTB3,2.88,0.00011428571428571428
2005-05-03,DTB3,2.85,0.0001130952380952381
2005-05-04,DTB3,2.81,0.00011150793650793651
2005-05-05,DTB3,2.75,0.00010912698412698413
2005-05-06,DTB3,2.8,0.0001111111111111111
2005-05-09,DTB3,2.86,0.0001134920634920635
2005-05-10,DTB3,2.84,0.00011269841269841269
2005-05-11,DTB3,2.81,0.00011150793650793651
2005-05-12,DTB3,2.82,0.0001119047619047619
2005-05-13,DTB3,2.76,0.00010952380952380952
2005-05-16,DTB3,2.84,0.00011269841269841269
2005-05-17,DTB3,2.82,0.0001119047619047619
2005-05-18,DTB3,2.8,0.0001111111111111111
2005-05-19,DTB3,2.81,0.00011150793650793651
2005-05-20,DTB3,2.83,0.00011230158730158731
2005-05-23,DTB3,2.91,0.00011547619047619047
2005-05-24,DTB3,2.88,0.00011428571428571428
2005-05-25,DTB3,2.89,0.00011468253968253969
2005-05-26,DTB3,2.88,0.00011428571428571428
2005-05-27,DTB3,2.9,0.00011507936507936507
2005-05-30,DTB3,,
2005-05-31,DTB3,2.93,0.00011626984126984129
2005-06-01,DTB3,2.91,0.00011547619047619047
2005-06-02,DTB3,2.91,0.00011547619047619047
2005-06-03,DTB3,2.94,0.00011666666666666667
2005-06-06,DTB3,2.96,0.00011746031746031746
2005-06-07,DTB3,2.96,0.00011746031746031746
2005-06-08,DTB3,2.96,0.00011746031746031746
2005-06-09,DTB3,2.93,0.00011626984126984129
2005-06-10,DTB3,2.94,0.00011666666666666667
2005-06-13,DTB3,2.97,0.00011785714285714286
2005-06-14,DTB3,2.95,0.00011706349206349207
2005-06-15,DTB3,2.94,0.00011666666666666667
2005-06-16,DTB3,2.91,0.00011547619047619047
2005-06-17,DTB3,2.92,0.00011587301587301588
2005-06-20,DTB3,2.96,0.00011746031746031746
2005-06-21,DTB3,2.96,0.00011746031746031746
2005-06-22,DTB3,2.97,0.00011785714285714286
2005-06-23,DTB3,3.0,0.00011904761904761905
2005-06-24,DTB3,3.02,0.00011984126984126985
2005-06-27,DTB3,3.09,0.0001226190476190476
2005-06-28,DTB3,3.08,0.00012222222222222221
2005-06-29,DTB3,3.06,0.00012142857142857144
2005-06-30,DTB3,3.06,0.00012142857142857144
2005-07-01,DTB3,3.1,0.00012301587301587303
2005-07-04,DTB3,,
2005-07-05,DTB3,3.15,0.000125
2005-07-06,DTB3,3.12,0.0001238095238095238
2005-07-07,DTB3,3.08,0.00012222222222222221
2005-07-08,DTB3,3.1,0.00012301587301587303
2005-07-11,DTB3,3.13,0.00012420634920634922
2005-07-12,DTB3,3.14,0.00012460317460317462
2005-07-13,DTB3,3.15,0.000125
2005-07-14,DTB3,3.16,0.0001253968253968254
2005-07-15,DTB3,3.18,0.0001261904761904762
2005-07-18,DTB3,3.23,0.0001281746031746032
2005-07-19,DTB3,3.24,0.0001285714285714286
2005-07-20,DTB3,3.23,0.0001281746031746032
2005-07-21,DTB3,3.27,0.00012976190476190477
2005-07-22,DTB3,3.3,0.00013095238095238096
2005-07-25,DTB3,3.37,0.00013373015873015875
2005-07-26,DTB3,3.36,0.0001333333333333333
2005-07-27,DTB3,3.33,0.00013214285714285715
2005-07-28,DTB3,3.33,0.00013214285714285715
2005-07-29,DTB3,3.34,0.00013253968253968253
2005-08-01,DTB3,3.41,0.00013531746031746032
2005-08-02,DTB3,3.41,0.00013531746031746032
2005-08-03,DTB3,3.38,0.00013412698412698412
2005-08-04,DTB3,3.39,0.00013452380952380953
2005-08-05,DTB3,3.44,0.0001365079365079365
2005-08-08,DTB3,3.47,0.0001376984126984127
2005-08-09,DTB3,3.44,0.0001365079365079365
2005-08-10,DTB3,3.43,0.00013611111111111113
2005-08-11,DTB3,3.43,0.00013611111111111113
2005-08-12,DTB3,3.44,0.0001365079365079365
2005-08-15,DTB3,3.47,0.0001376984126984127
2005-08-16,DTB3,3.46,0.0001373015873015873
2005-08-17,DTB3,3.44,0.0001365079365079365
2005-08-18,DTB3,3.42,0.00013571428571428572
2005-08-19,DTB3,3.44,0.0001365079365079365
2005-08-22,DTB3,3.46,0.0001373015873015873
2005-08-23,DTB3,3.46,0.0001373015873015873
2005-08-24,DTB3,3.45,0.0001369047619047619
2005-08-25,DTB3,3.46,0.0001373015873015873
2005-08-26,DTB3,3.47,0.0001376984126984127
2005-08-29,DTB3,3.47,0.0001376984126984127
2005-08-30,DTB3,3.46,0.0001373015873015873
2005-08-31,DTB3,3.44,0.0001365079365079365
2005-09-01,DTB3,3.4,0.00013492063492063494
2005-09-02,DTB3,3.38,0.00013412698412698412
2005-09-05,DTB3,,
2005-09-06,DTB3,3.45,0.0001369047619047619
2005-09-07,DTB3,3.41,0.00013531746031746032
2005-09-08,DTB3,3.4,0.00013492063492063494
2005-09-09,DTB3,3.41,0.00013531746031746032
2005-09-12,DTB3,3.44,0.0001365079365079365
2005-09-13,DTB3,3.4,0.00013492063492063494
2005-09-14,DTB3,3.35,0.00013293650793650793
2005-09-15,DTB3,3.37,0.00013373015873015875
2005-09-16,DTB3,3.42,0.00013571428571428572
2005-09-19,DTB3,3.51,0.0001392857142857143
2005-09-20,DTB3,3.54,0.00014047619047619049
2005-09-21,DTB3,3.34,0.00013253968253968253
2005-09-22,DTB3,3.39,0.00013452380952380953
2005-09-23,DTB3,3.4,0.00013492063492063494
2005-09-26,DTB3,3.46,0.0001373015873015873
2005-09-27,DTB3,3.42,0.00013571428571428572
2005-09-28,DTB3,3.39,0.00013452380952380953
2005-09-29,DTB3,3.46,0.0001373015873015873
2005-09-30,DTB3,3.47,0.0001376984126984127
2005-10-03,DTB3,3.54,0.00014047619047619049
2005-10-04,DTB3,3.55,0.00014087301587301586
2005-10-05,DTB3,3.5,0.0001388888888888889
2005-10-06,DTB3,3.52,0.0001396825396825397
2005-10-07,DTB3,3.54,0.00014047619047619049
2005-10-10,DTB3,,
2005-10-11,DTB3,3.65,0.00014484126984126984
2005-10-12,DTB3,3.62,0.00014365079365079365
2005-10-13,DTB3,3.66,0.00014523809523809525
2005-10-14,DTB3,3.69,0.00014642857142857144
2005-10-17,DTB3,3.78,0.00015000000000000001
2005-10-18,DTB3,3.77,0.00014960317460317458
2005-10-19,DTB3,3.77,0.00014960317460317458
2005-10-20,DTB3,3.76,0.00014920634920634917
2005-10-21,DTB3,3.77,0.00014960317460317458
2005-10-24,DTB3,3.84,0.00015238095238095237
2005-10-25,DTB3,3.84,0.00015238095238095237
2005-10-26,DTB3,3.81,0.0001511904761904762
2005-10-27,DTB3,3.79,0.00015039682539682542
2005-10-28,DTB3,3.83,0.000151984126984127
2005-10-31,DTB3,3.89,0.00015436507936507937
2005-11-01,DTB3,3.87,0.00015357142857142856
2005-11-02,DTB3,3.85,0.00015277777777777777
2005-11-03,DTB3,3.85,0.00015277777777777777
2005-11-04,DTB3,3.88,0.00015396825396825397
2005-11-07,DTB3,3.87,0.00015357142857142856
2005-11-08,DTB3,3.87,0.00015357142857142856
2005-11-09,DTB3,3.9,0.00015476190476190475
2005-11-10,DTB3,3.88,0.00015396825396825397
2005-11-11,DTB3,,
2005-11-14,DTB3,3.93,0.00015595238095238097
2005-11-15,DTB3,3.92,0.00015555555555555556
2005-11-16,DTB3,3.91,0.00015515873015873016
2005-11-17,DTB3,3.92,0.00015555555555555556
2005-11-18,DTB3,3.91,0.00015515873015873016
2005-11-21,DTB3,3.91,0.00015515873015873016
2005-11-22,DTB3,3.84,0.00015238095238095237
2005-11-23,DTB3,3.86,0.00015317460317460315
2005-11-24,DTB3,,
2005-11-25,DTB3,3.86,0.00015317460317460315
2005-11-28,DTB3,3.89,0.00015436507936507937
2005-11-29,DTB3,3.89,0.00015436507936507937
2005-11-30,DTB3,3.86,0.00015317460317460315
2005-12-01,DTB3,3.88,0.00015396825396825397
2005-12-02,DTB3,3.9,0.00015476190476190475
2005-12-05,DTB3,3.95,0.00015674603174603175
2005-12-06,DTB3,3.95,0.00015674603174603175
2005-12-07,DTB3,3.94,0.00015634920634920635
2005-12-08,DTB3,3.85,0.00015277777777777777
2005-12-09,DTB3,3.85,0.00015277777777777777
2005-12-12,DTB3,3.83,0.000151984126984127
2005-12-13,DTB3,3.83,0.000151984126984127
2005-12-14,DTB3,3.81,0.0001511904761904762
2005-12-15,DTB3,3.84,0.00015238095238095237
2005-12-16,DTB3,3.84,0.00015238095238095237
2005-12-19,DTB3,3.89,0.00015436507936507937
2005-12-20,DTB3,3.88,0.00015396825396825397
2005-12-21,DTB3,3.9,0.00015476190476190475
2005-12-22,DTB3,3.89,0.00015436507936507937
2005-12-23,DTB3,3.9,0.00015476190476190475
2005-12-26,DTB3,,
2005-12-27,DTB3,3.9,0.00015476190476190475
2005-12-28,DTB3,3.87,0.00015357142857142856
2005-12-29,DTB3,3.92,0.00015555555555555556
2005-12-30,DTB3,3.99,0.00015833333333333335
2006-01-02,DTB3,,
2006-01-03,DTB3,4.07,0.00016150793650793652
2006-01-04,DTB3,4.09,0.0001623015873015873
2006-01-05,DTB3,4.1,0.00016269841269841268
2006-01-06,DTB3,4.12,0.0001634920634920635
2006-01-09,DTB3,4.14,0.00016428571428571428
2006-01-10,DTB3,4.19,0.0001662698412698413
2006-01-11,DTB3,4.2,0.0001666666666666667
2006-01-12,DTB3,4.22,0.00016746031746031745
2006-01-13,DTB3,4.23,0.00016785714285714288
2006-01-16,DTB3,,
2006-01-17,DTB3,4.28,0.00016984126984126986
2006-01-18,DTB3,4.25,0.00016865079365079366
2006-01-19,DTB3,4.25,0.00016865079365079366
2006-01-20,DTB3,4.25,0.00016865079365079366
2006-01-23,DTB3,4.28,0.00016984126984126986
2006-01-24,DTB3,4.3,0.0001706349206349206
2006-01-25,DTB3,4.32,0.00017142857142857143
2006-01-26,DTB3,4.34,0.00017222222222222224
2006-01-27,DTB3,4.34,0.00017222222222222224
2006-01-30,DTB3,4.38,0.0001738095238095238
2006-01-31,DTB3,4.37,0.00017341269841269843
2006-02-01,DTB3,4.37,0.00017341269841269843
2006-02-02,DTB3,4.37,0.00017341269841269843
2006-02-03,DTB3,4.37,0.00017341269841269843
2006-02-06,DTB3,4.38,0.0001738095238095238
2006-02-07,DTB3,4.39,0.00017420634920634919
2006-02-08,DTB3,4.4,0.00017460317460317462
2006-02-09,DTB3,4.41,0.000175
2006-02-10,DTB3,4.42,0.00017539682539682538
2006-02-13,DTB3,4.45,0.0001765873015873016
2006-02-14,DTB3,4.45,0.0001765873015873016
2006-02-15,DTB3,4.44,0.0001761904761904762
2006-02-16,DTB3,4.44,0.0001761904761904762
2006-02-17,DTB3,4.43,0.00017579365079365078
2006-02-20,DTB3,,
2006-02-21,DTB3,4.46,0.00017698412698412697
2006-02-22,DTB3,4.46,0.00017698412698412697
2006-02-23,DTB3,4.48,0.0001777777777777778
2006-02-24,DTB3,4.49,0.0001781746031746032
2006-02-27,DTB3,4.51,0.00017896825396825398
2006-02-28,DTB3,4.51,0.00017896825396825398
2006-03-01,DTB3,4.49,0.0001781746031746032
2006-03-02,DTB3,4.5,0.00017857142857142857
2006-03-03,DTB3,4.5,0.00017857142857142857
2006-03-06,DTB3,4.49,0.0001781746031746032
2006-03-07,DTB3,4.49,0.0001781746031746032
2006-03-08,DTB3,4.47,0.00017738095238095238
2006-03-09,DTB3,4.48,0.0001777777777777778
2006-03-10,DTB3,4.5,0.00017857142857142857
2006-03-13,DTB3,4.5,0.00017857142857142857
2006-03-14,DTB3,4.48,0.0001777777777777778
2006-03-15,DTB3,4.51,0.00017896825396825398
2006-03-16,DTB3,4.5,0.00017857142857142857
2006-03-17,DTB3,4.52,0.00017936507936507936
2006-03-20,DTB3,4.55,0.00018055555555555555
2006-03-21,DTB3,4.57,0.00018134920634920636
2006-03-22,DTB3,4.57,0.00018134920634920636
2006-03-23,DTB3,4.55,0.00018055555555555555
2006-03-24,DTB3,4.54,0.00018015873015873017
2006-03-27,DTB3,4.51,0.00017896825396825398
2006-03-28,DTB3,4.53,0.00017976190476190476
2006-03-29,DTB3,4.51,0.00017896825396825398
2006-03-30,DTB3,4.5,0.00017857142857142857
2006-03-31,DTB3,4.52,0.00017936507936507936
2006-04-03,DTB3,4.55,0.00018055555555555555
2006-04-04,DTB3,4.56,0.00018095238095238093
2006-04-05,DTB3,4.55,0.00018055555555555555
2006-04-06,DTB3,4.56,0.00018095238095238093
2006-04-07,DTB3,4.57,0.00018134920634920636
2006-04-10,DTB3,4.58,0.00018174603174603174
